game_number,move_number,player,position,score,distance_from_center,position_x,position_y,aggressive_sequence,defensive_pressure,total_opportunities,total_threats,minor_opportunity,moderate_opportunity,major_opportunity,critical_open,win_sequence,moderate_threat,major_threat,critical_threat,lose_sequence,total_local_stones
110,9,Black,"(4, 6)",1595,4,4,6,1,0,4,3,3,0,1,0,0,1,0,0,0,9
110,11,Black,"(7, 9)",1050,2,7,9,2,0,4,2,3,0,1,0,0,0,0,0,0,10
110,13,Black,"(7, 8)",5340,1,7,8,3,0,3,1,1,1,1,0,0,1,0,0,0,12
110,15,Black,"(5, 10)",6860,5,5,10,4,0,4,4,3,0,1,0,0,1,1,0,0,13
110,17,Black,"(3, 10)",2820,7,3,10,0,0,2,3,2,0,0,0,0,1,1,0,0,10
110,19,Black,"(8, 5)",80000545,3,8,5,0,1,3,5,3,0,0,0,0,0,1,1,0,8
110,21,Black,"(10, 10)",80000545,6,10,10,0,2,3,5,3,0,0,0,0,0,1,1,0,7
110,23,Black,"(9, 6)",5060,3,9,6,1,0,5,3,3,1,1,0,0,0,0,0,0,10
110,25,Black,"(8, 9)",31500,3,8,9,0,0,0,3,0,0,0,0,0,2,1,0,0,19
110,27,Black,"(10, 9)",80000650,5,10,9,0,1,1,3,0,1,0,0,0,1,1,1,0,14
110,29,Black,"(9, 7)",1600000030,2,9,7,0,2,2,3,2,0,0,0,0,0,0,0,1,19
111,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
111,3,Black,"(6, 8)",730,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
111,5,Black,"(5, 9)",1560,4,5,9,1,0,5,3,4,0,1,0,0,0,0,0,0,5
111,7,Black,"(3, 9)",2820,6,3,9,0,0,2,3,2,0,0,0,0,1,1,0,0,6
111,9,Black,"(8, 4)",80000545,4,8,4,0,1,3,5,3,0,0,0,0,0,1,1,0,5
111,11,Black,"(6, 9)",4520,3,6,9,1,0,5,2,2,2,1,0,0,0,0,0,0,8
111,13,Black,"(6, 10)",5080,4,6,10,2,0,5,2,3,1,1,0,0,0,0,0,0,9
111,15,Black,"(5, 10)",6575,5,5,10,0,0,3,2,1,2,0,0,0,0,1,0,0,11
111,17,Black,"(4, 8)",80001535,4,4,8,1,1,3,3,2,0,1,0,0,0,1,1,0,15
111,19,Black,"(2, 7)",160000530,5,2,7,0,2,2,4,2,0,0,0,0,0,1,1,0,10
111,21,Black,"(8, 5)",80000630,3,8,5,0,3,3,4,2,1,0,0,0,0,1,1,0,9
111,23,Black,"(3, 8)",80001525,5,3,8,1,4,3,3,1,1,1,0,0,0,1,1,0,18
111,25,Black,"(8, 7)",43100,1,8,7,2,0,6,3,3,1,2,0,0,0,0,0,0,16
111,27,Black,"(7, 8)",100000620,1,7,8,3,0,4,1,1,1,1,1,0,0,0,0,0,22
111,29,Black,"(4, 11)",1000000085,7,4,11,4,0,4,3,2,0,1,0,1,1,0,0,0,14
112,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
112,3,Black,"(6, 6)",685,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
112,5,Black,"(7, 5)",1150,2,7,5,0,0,3,4,2,1,0,0,0,0,1,0,0,5
112,7,Black,"(5, 4)",2860,5,5,4,0,0,2,5,2,0,0,0,0,1,1,0,0,7
112,9,Black,"(5, 7)",1560,2,5,7,1,0,5,3,4,0,1,0,0,0,0,0,0,9
112,11,Black,"(3, 7)",2820,4,3,7,0,0,2,3,2,0,0,0,0,1,1,0,0,8
112,13,Black,"(6, 7)",1565,1,6,7,1,0,2,2,1,0,1,0,0,1,0,0,0,13
112,15,Black,"(4, 6)",3260,4,4,6,0,0,2,4,1,1,0,0,0,1,1,0,0,14
112,17,Black,"(5, 6)",80000700,3,5,6,0,1,2,2,0,2,0,0,0,0,1,1,0,17
112,19,Black,"(6, 8)",960005340,2,6,8,1,2,4,2,1,2,1,0,0,0,1,1,0,17
112,21,Black,"(3, 6)",10200,5,3,6,2,0,3,2,2,0,1,0,0,0,1,0,0,16
112,23,Black,"(4, 5)",11300,5,4,5,3,0,3,1,1,0,2,0,0,1,0,0,0,21
112,25,Black,"(2, 7)",100000200,5,2,7,4,0,2,2,0,0,1,1,0,2,0,0,0,14
112,27,Black,"(6, 3)",1000000085,5,6,3,5,0,4,3,2,0,1,0,1,1,0,0,0,12
113,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
113,3,Black,"(6, 6)",730,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
113,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
113,7,Black,"(4, 5)",2860,5,4,5,0,0,2,5,2,0,0,0,0,1,1,0,0,7
113,9,Black,"(4, 8)",1560,4,4,8,1,0,5,3,4,0,1,0,0,0,0,0,0,9
113,11,Black,"(2, 8)",2820,6,2,8,0,0,2,3,2,0,0,0,0,1,1,0,0,8
113,13,Black,"(7, 3)",80000545,4,7,3,0,1,3,5,3,0,0,0,0,0,1,1,0,7
113,15,Black,"(5, 4)",3180,5,5,4,0,0,2,4,1,1,0,0,0,2,1,0,0,12
113,17,Black,"(3, 8)",1120,5,3,8,1,0,2,3,1,0,1,0,0,1,0,0,0,11
113,19,Black,"(6, 8)",4520,2,6,8,2,0,4,2,2,1,1,0,0,0,0,0,0,12
113,21,Black,"(5, 9)",5040,4,5,9,3,0,4,1,2,1,1,0,0,0,0,0,0,13
113,23,Black,"(3, 10)",2780,7,3,10,0,0,1,4,1,0,0,0,0,1,1,0,0,12
113,25,Black,"(7, 6)",80000615,1,7,6,0,1,2,3,1,1,0,0,0,0,1,1,0,19
113,27,Black,"(9, 6)",80000635,3,9,6,0,2,4,5,3,1,0,0,0,0,1,1,0,12
113,29,Black,"(8, 3)",400005725,5,8,3,0,3,2,5,2,0,0,0,0,0,2,1,0,14
113,31,Black,"(9, 5)",3200004940,4,9,5,1,4,3,4,1,1,1,0,0,0,1,0,1,16
113,33,Black,"(9, 7)",80001540,2,9,7,2,5,4,4,3,0,1,0,0,0,1,1,0,15
113,35,Black,"(10, 4)",800000535,6,10,4,0,6,2,4,2,0,0,0,0,0,1,0,1,14
113,37,Black,"(5, 3)",800000515,6,5,3,0,7,1,3,1,0,0,0,0,0,1,0,1,19
113,39,Black,"(4, 1)",800000530,9,4,1,0,8,2,4,2,0,0,0,0,0,1,0,1,9
113,41,Black,"(6, 1)",800000570,7,6,1,0,9,1,4,1,0,0,0,0,1,1,0,1,14
113,43,Black,"(8, 2)",2400000510,6,8,2,0,10,1,2,1,0,0,0,0,0,1,0,1,20
114,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
114,3,Black,"(6, 7)",685,1,6,7,0,0,3,3,2,1,0,0,0,1,0,0,0,3
114,5,Black,"(8, 7)",1060,1,8,7,1,0,5,3,4,0,1,0,0,0,0,0,0,4
114,7,Black,"(7, 10)",1055,3,7,10,0,0,4,5,4,0,0,0,0,0,1,0,0,7
114,9,Black,"(2, 5)",80000545,7,2,5,0,1,3,5,3,0,0,0,0,0,1,1,0,4
114,11,Black,"(8, 8)",25500,2,8,8,0,0,2,3,0,2,0,0,0,2,1,0,0,8
114,13,Black,"(6, 6)",5040,2,6,6,1,0,4,2,2,1,1,0,0,0,0,0,0,11
114,15,Black,"(5, 6)",31700,3,5,6,0,0,1,3,1,0,0,0,0,2,1,0,0,13
114,17,Black,"(7, 5)",160000630,2,7,5,0,1,3,4,2,1,0,0,0,0,1,1,0,14
114,19,Black,"(4, 6)",80000615,4,4,6,0,2,1,4,1,0,0,0,0,1,1,1,0,14
114,21,Black,"(1, 7)",80000545,6,1,7,0,3,3,5,3,0,0,0,0,0,1,1,0,7
114,23,Black,"(3, 5)",240000615,6,3,5,0,4,2,3,1,1,0,0,0,0,1,1,0,15
114,25,Black,"(6, 8)",4000010650,2,6,8,1,5,5,3,3,0,2,0,0,0,1,0,1,21
114,27,Black,"(5, 7)",100000600,2,5,7,2,0,3,0,0,1,1,1,0,0,0,0,0,25
114,29,Black,"(2, 4)",1000000135,8,2,4,3,0,5,2,2,1,1,0,1,0,0,0,0,12
115,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
115,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
115,5,Black,"(9, 5)",1560,4,9,5,1,0,5,3,4,0,1,0,0,0,0,0,0,5
115,7,Black,"(9, 3)",2800,6,9,3,0,0,2,3,2,0,0,0,0,1,1,0,0,6
115,9,Black,"(8, 4)",24100,4,8,4,0,0,2,4,1,1,0,0,0,1,1,0,0,9
115,11,Black,"(10, 5)",3400,5,10,5,0,0,2,4,1,1,0,0,0,1,1,0,0,10
115,13,Black,"(10, 6)",1590,4,10,6,1,0,4,2,3,0,1,0,0,1,0,0,0,12
115,15,Black,"(11, 6)",13075,5,11,6,2,0,3,2,1,1,1,0,0,0,1,0,0,12
115,17,Black,"(6, 8)",1550,2,6,8,3,0,4,3,3,0,1,0,0,0,0,0,0,7
115,19,Black,"(6, 2)",1050,6,6,2,4,0,4,3,3,0,1,0,0,0,0,0,0,7
115,21,Black,"(7, 2)",23800,5,7,2,0,0,2,3,1,1,0,0,0,1,1,0,0,11
115,23,Black,"(5, 5)",1045,4,5,5,0,0,3,5,3,0,0,0,0,0,1,0,0,12
115,25,Black,"(4, 6)",1150,4,4,6,0,0,3,4,2,1,0,0,0,0,1,0,0,9
115,27,Black,"(5, 8)",6150,3,5,8,0,0,3,3,2,1,0,0,0,0,1,0,0,11
115,29,Black,"(3, 9)",800000535,6,3,9,0,1,2,5,2,0,0,0,0,0,1,0,1,9
115,31,Black,"(6, 10)",80000545,4,6,10,0,2,3,5,3,0,0,0,0,0,1,1,0,9
115,33,Black,"(2, 7)",80000545,5,2,7,0,3,3,5,3,0,0,0,0,0,1,1,0,11
115,35,Black,"(7, 9)",8650,2,7,9,0,0,2,3,1,1,0,0,0,0,1,0,0,16
115,37,Black,"(4, 5)",6050,5,4,5,0,0,2,2,1,1,0,0,0,1,1,0,0,18
115,39,Black,"(3, 6)",15500,5,3,6,1,0,1,1,0,0,1,0,0,0,1,0,0,17
115,41,Black,"(6, 3)",4680,5,6,3,2,0,3,2,1,1,1,0,0,1,0,0,0,20
115,43,Black,"(2, 6)",3500,6,2,6,0,0,2,2,0,2,0,0,0,1,1,0,0,17
115,45,Black,"(3, 8)",80000700,5,3,8,0,1,1,3,0,1,0,0,0,1,1,1,0,22
115,47,Black,"(8, 7)",800000615,1,8,7,0,2,2,3,1,1,0,0,0,0,1,0,1,27
115,49,Black,"(3, 12)",800000545,9,3,12,0,3,3,5,3,0,0,0,0,0,1,0,1,8
115,51,Black,"(0, 7)",1600000520,7,0,7,0,4,1,2,1,0,0,0,0,0,0,0,1,11
116,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
116,3,Black,"(8, 6)",685,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
116,5,Black,"(7, 5)",6225,2,7,5,0,0,3,4,2,1,0,0,0,0,1,0,0,5
116,7,Black,"(9, 4)",2840,5,9,4,0,0,2,5,2,0,0,0,0,1,1,0,0,7
116,9,Black,"(9, 7)",1560,2,9,7,1,0,5,3,4,0,1,0,0,0,0,0,0,9
116,11,Black,"(10, 6)",6200,4,10,6,0,0,3,4,2,1,0,0,0,0,1,0,0,11
116,13,Black,"(8, 8)",5040,2,8,8,1,0,4,1,2,1,1,0,0,0,0,0,0,11
116,15,Black,"(10, 9)",2860,5,10,9,0,0,3,5,3,0,0,0,0,1,1,0,0,10
116,17,Black,"(8, 10)",2840,4,8,10,0,0,2,5,2,0,0,0,0,1,1,0,0,9
116,19,Black,"(5, 4)",80000545,5,5,4,0,1,3,5,3,0,0,0,0,0,1,1,0,9
116,21,Black,"(6, 7)",22000,1,6,7,0,0,2,4,2,0,0,0,0,1,1,0,0,18
116,23,Black,"(6, 3)",80000625,5,6,3,0,1,2,4,1,1,0,0,0,0,1,1,0,12
116,25,Black,"(5, 1)",800000530,8,5,1,0,2,2,4,2,0,0,0,0,0,1,0,1,7
116,27,Black,"(5, 5)",80000705,4,5,5,0,3,3,3,1,2,0,0,0,0,1,1,0,17
116,29,Black,"(7, 2)",240001520,5,7,2,1,4,3,2,2,0,1,0,0,0,1,1,0,16
116,31,Black,"(8, 3)",800001515,5,8,3,2,5,1,4,0,0,1,0,0,0,1,0,1,21
116,33,Black,"(10, 5)",4860,5,10,5,3,0,3,2,1,1,1,0,0,1,0,0,0,18
116,35,Black,"(5, 6)",4720,3,5,6,4,0,4,2,2,1,1,0,0,1,0,0,0,18
116,37,Black,"(4, 5)",10700,5,4,5,5,0,4,1,2,0,2,0,0,0,0,0,0,16
116,39,Black,"(3, 4)",100001025,7,3,4,6,0,3,2,1,0,1,1,0,0,1,0,0,15
116,41,Black,"(2, 3)",1000000050,9,2,3,7,0,5,3,3,0,1,0,1,0,0,0,0,9
117,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
117,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
117,5,Black,"(9, 5)",1560,4,9,5,1,0,5,3,4,0,1,0,0,0,0,0,0,5
117,7,Black,"(9, 3)",2800,6,9,3,0,0,2,3,2,0,0,0,0,1,1,0,0,6
117,9,Black,"(8, 4)",24100,4,8,4,0,0,2,4,1,1,0,0,0,1,1,0,0,9
117,11,Black,"(10, 5)",3400,5,10,5,0,0,2,4,1,1,0,0,0,1,1,0,0,10
117,13,Black,"(10, 6)",1590,4,10,6,1,0,4,2,3,0,1,0,0,1,0,0,0,12
117,15,Black,"(11, 6)",13075,5,11,6,2,0,3,2,1,1,1,0,0,0,1,0,0,12
117,17,Black,"(6, 8)",1550,2,6,8,3,0,4,3,3,0,1,0,0,0,0,0,0,7
117,19,Black,"(6, 2)",1050,6,6,2,4,0,4,3,3,0,1,0,0,0,0,0,0,7
117,21,Black,"(7, 2)",23800,5,7,2,0,0,2,3,1,1,0,0,0,1,1,0,0,11
117,23,Black,"(5, 5)",1045,4,5,5,0,0,3,5,3,0,0,0,0,0,1,0,0,12
117,25,Black,"(4, 6)",1150,4,4,6,0,0,3,4,2,1,0,0,0,0,1,0,0,9
117,27,Black,"(5, 8)",6150,3,5,8,0,0,3,3,2,1,0,0,0,0,1,0,0,11
117,29,Black,"(3, 9)",800000535,6,3,9,0,1,2,5,2,0,0,0,0,0,1,0,1,9
117,31,Black,"(6, 10)",80000545,4,6,10,0,2,3,5,3,0,0,0,0,0,1,1,0,9
117,33,Black,"(2, 7)",80000545,5,2,7,0,3,3,5,3,0,0,0,0,0,1,1,0,11
117,35,Black,"(7, 9)",8650,2,7,9,0,0,2,3,1,1,0,0,0,0,1,0,0,16
117,37,Black,"(4, 5)",6050,5,4,5,0,0,2,2,1,1,0,0,0,1,1,0,0,18
117,39,Black,"(3, 6)",15500,5,3,6,1,0,1,1,0,0,1,0,0,0,1,0,0,17
117,41,Black,"(6, 3)",4680,5,6,3,2,0,3,2,1,1,1,0,0,1,0,0,0,20
117,43,Black,"(2, 6)",3500,6,2,6,0,0,2,2,0,2,0,0,0,1,1,0,0,17
117,45,Black,"(3, 8)",80000700,5,3,8,0,1,1,3,0,1,0,0,0,1,1,1,0,22
117,47,Black,"(8, 7)",800000615,1,8,7,0,2,2,3,1,1,0,0,0,0,1,0,1,27
117,49,Black,"(3, 12)",800000545,9,3,12,0,3,3,5,3,0,0,0,0,0,1,0,1,8
117,51,Black,"(0, 7)",1600000520,7,0,7,0,4,1,2,1,0,0,0,0,0,0,0,1,11
118,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
118,3,Black,"(6, 8)",730,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
118,5,Black,"(5, 9)",1560,4,5,9,1,0,5,3,4,0,1,0,0,0,0,0,0,5
118,7,Black,"(3, 9)",2820,6,3,9,0,0,2,3,2,0,0,0,0,1,1,0,0,6
118,9,Black,"(8, 4)",80000545,4,8,4,0,1,3,5,3,0,0,0,0,0,1,1,0,5
118,11,Black,"(6, 9)",4520,3,6,9,1,0,5,2,2,2,1,0,0,0,0,0,0,8
118,13,Black,"(6, 10)",5080,4,6,10,2,0,5,2,3,1,1,0,0,0,0,0,0,9
118,15,Black,"(5, 10)",6575,5,5,10,0,0,3,2,1,2,0,0,0,0,1,0,0,11
118,17,Black,"(4, 8)",80001535,4,4,8,1,1,3,3,2,0,1,0,0,0,1,1,0,15
118,19,Black,"(2, 7)",160000530,5,2,7,0,2,2,4,2,0,0,0,0,0,1,1,0,10
118,21,Black,"(8, 5)",80000630,3,8,5,0,3,3,4,2,1,0,0,0,0,1,1,0,9
118,23,Black,"(3, 8)",80001525,5,3,8,1,4,3,3,1,1,1,0,0,0,1,1,0,18
118,25,Black,"(8, 7)",43100,1,8,7,2,0,6,3,3,1,2,0,0,0,0,0,0,16
118,27,Black,"(7, 8)",100000620,1,7,8,3,0,4,1,1,1,1,1,0,0,0,0,0,22
118,29,Black,"(4, 11)",1000000085,7,4,11,4,0,4,3,2,0,1,0,1,1,0,0,0,14
119,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
119,3,Black,"(6, 6)",685,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
119,5,Black,"(7, 5)",1150,2,7,5,0,0,3,4,2,1,0,0,0,0,1,0,0,5
119,7,Black,"(5, 4)",2860,5,5,4,0,0,2,5,2,0,0,0,0,1,1,0,0,7
119,9,Black,"(5, 7)",1560,2,5,7,1,0,5,3,4,0,1,0,0,0,0,0,0,9
119,11,Black,"(3, 7)",2820,4,3,7,0,0,2,3,2,0,0,0,0,1,1,0,0,8
119,13,Black,"(6, 7)",1565,1,6,7,1,0,2,2,1,0,1,0,0,1,0,0,0,13
119,15,Black,"(4, 6)",3260,4,4,6,0,0,2,4,1,1,0,0,0,1,1,0,0,14
119,17,Black,"(5, 6)",80000700,3,5,6,0,1,2,2,0,2,0,0,0,0,1,1,0,17
119,19,Black,"(6, 8)",960005340,2,6,8,1,2,4,2,1,2,1,0,0,0,1,1,0,17
119,21,Black,"(3, 6)",10200,5,3,6,2,0,3,2,2,0,1,0,0,0,1,0,0,16
119,23,Black,"(4, 5)",11300,5,4,5,3,0,3,1,1,0,2,0,0,1,0,0,0,21
119,25,Black,"(2, 7)",100000200,5,2,7,4,0,2,2,0,0,1,1,0,2,0,0,0,14
119,27,Black,"(6, 3)",1000000085,5,6,3,5,0,4,3,2,0,1,0,1,1,0,0,0,12
120,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
120,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
120,5,Black,"(9, 5)",1560,4,9,5,1,0,5,3,4,0,1,0,0,0,0,0,0,5
120,7,Black,"(9, 3)",2800,6,9,3,0,0,2,3,2,0,0,0,0,1,1,0,0,6
120,9,Black,"(8, 4)",24100,4,8,4,0,0,2,4,1,1,0,0,0,1,1,0,0,9
120,11,Black,"(10, 5)",3400,5,10,5,0,0,2,4,1,1,0,0,0,1,1,0,0,10
120,13,Black,"(10, 6)",1590,4,10,6,1,0,4,2,3,0,1,0,0,1,0,0,0,12
120,15,Black,"(11, 6)",13075,5,11,6,2,0,3,2,1,1,1,0,0,0,1,0,0,12
120,17,Black,"(6, 8)",1550,2,6,8,3,0,4,3,3,0,1,0,0,0,0,0,0,7
120,19,Black,"(6, 2)",1050,6,6,2,4,0,4,3,3,0,1,0,0,0,0,0,0,7
120,21,Black,"(7, 2)",23800,5,7,2,0,0,2,3,1,1,0,0,0,1,1,0,0,11
120,23,Black,"(5, 5)",1045,4,5,5,0,0,3,5,3,0,0,0,0,0,1,0,0,12
120,25,Black,"(4, 6)",1150,4,4,6,0,0,3,4,2,1,0,0,0,0,1,0,0,9
120,27,Black,"(5, 8)",6150,3,5,8,0,0,3,3,2,1,0,0,0,0,1,0,0,11
120,29,Black,"(3, 9)",800000535,6,3,9,0,1,2,5,2,0,0,0,0,0,1,0,1,9
120,31,Black,"(6, 10)",80000545,4,6,10,0,2,3,5,3,0,0,0,0,0,1,1,0,9
120,33,Black,"(2, 7)",80000545,5,2,7,0,3,3,5,3,0,0,0,0,0,1,1,0,11
120,35,Black,"(7, 9)",8650,2,7,9,0,0,2,3,1,1,0,0,0,0,1,0,0,16
120,37,Black,"(4, 5)",6050,5,4,5,0,0,2,2,1,1,0,0,0,1,1,0,0,18
120,39,Black,"(3, 6)",15500,5,3,6,1,0,1,1,0,0,1,0,0,0,1,0,0,17
120,41,Black,"(6, 3)",4680,5,6,3,2,0,3,2,1,1,1,0,0,1,0,0,0,20
120,43,Black,"(2, 6)",3500,6,2,6,0,0,2,2,0,2,0,0,0,1,1,0,0,17
120,45,Black,"(3, 8)",80000700,5,3,8,0,1,1,3,0,1,0,0,0,1,1,1,0,22
120,47,Black,"(8, 7)",800000615,1,8,7,0,2,2,3,1,1,0,0,0,0,1,0,1,27
120,49,Black,"(3, 12)",800000545,9,3,12,0,3,3,5,3,0,0,0,0,0,1,0,1,8
120,51,Black,"(0, 7)",1600000520,7,0,7,0,4,1,2,1,0,0,0,0,0,0,0,1,11
121,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
121,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
121,5,Black,"(9, 5)",1560,4,9,5,1,0,5,3,4,0,1,0,0,0,0,0,0,5
121,7,Black,"(9, 3)",2800,6,9,3,0,0,2,3,2,0,0,0,0,1,1,0,0,6
121,9,Black,"(8, 4)",24100,4,8,4,0,0,2,4,1,1,0,0,0,1,1,0,0,9
121,11,Black,"(10, 5)",3400,5,10,5,0,0,2,4,1,1,0,0,0,1,1,0,0,10
121,13,Black,"(10, 6)",1590,4,10,6,1,0,4,2,3,0,1,0,0,1,0,0,0,12
121,15,Black,"(11, 6)",13075,5,11,6,2,0,3,2,1,1,1,0,0,0,1,0,0,12
121,17,Black,"(6, 8)",1550,2,6,8,3,0,4,3,3,0,1,0,0,0,0,0,0,7
121,19,Black,"(6, 2)",1050,6,6,2,4,0,4,3,3,0,1,0,0,0,0,0,0,7
121,21,Black,"(7, 2)",23800,5,7,2,0,0,2,3,1,1,0,0,0,1,1,0,0,11
121,23,Black,"(5, 5)",1045,4,5,5,0,0,3,5,3,0,0,0,0,0,1,0,0,12
121,25,Black,"(4, 6)",1150,4,4,6,0,0,3,4,2,1,0,0,0,0,1,0,0,9
121,27,Black,"(5, 8)",6150,3,5,8,0,0,3,3,2,1,0,0,0,0,1,0,0,11
121,29,Black,"(3, 9)",800000535,6,3,9,0,1,2,5,2,0,0,0,0,0,1,0,1,9
121,31,Black,"(6, 10)",80000545,4,6,10,0,2,3,5,3,0,0,0,0,0,1,1,0,9
121,33,Black,"(2, 7)",80000545,5,2,7,0,3,3,5,3,0,0,0,0,0,1,1,0,11
121,35,Black,"(7, 9)",8650,2,7,9,0,0,2,3,1,1,0,0,0,0,1,0,0,16
121,37,Black,"(4, 5)",6050,5,4,5,0,0,2,2,1,1,0,0,0,1,1,0,0,18
121,39,Black,"(3, 6)",15500,5,3,6,1,0,1,1,0,0,1,0,0,0,1,0,0,17
121,41,Black,"(6, 3)",4680,5,6,3,2,0,3,2,1,1,1,0,0,1,0,0,0,20
121,43,Black,"(2, 6)",3500,6,2,6,0,0,2,2,0,2,0,0,0,1,1,0,0,17
121,45,Black,"(3, 8)",80000700,5,3,8,0,1,1,3,0,1,0,0,0,1,1,1,0,22
121,47,Black,"(8, 7)",800000615,1,8,7,0,2,2,3,1,1,0,0,0,0,1,0,1,27
121,49,Black,"(3, 12)",800000545,9,3,12,0,3,3,5,3,0,0,0,0,0,1,0,1,8
121,51,Black,"(0, 7)",1600000520,7,0,7,0,4,1,2,1,0,0,0,0,0,0,0,1,11
122,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
122,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
122,5,Black,"(6, 8)",1560,2,6,8,1,0,5,3,4,0,1,0,0,0,0,0,0,5
122,7,Black,"(4, 8)",2860,4,4,8,0,0,3,5,3,0,0,0,0,1,1,0,0,6
122,9,Black,"(9, 3)",80000545,6,9,3,0,1,3,5,3,0,0,0,0,0,1,1,0,5
122,11,Black,"(7, 8)",4520,1,7,8,1,0,5,2,2,2,1,0,0,0,0,0,0,8
122,13,Black,"(7, 9)",5080,2,7,9,2,0,5,2,3,1,1,0,0,0,0,0,0,9
122,15,Black,"(6, 9)",6575,3,6,9,0,0,3,2,1,2,0,0,0,0,1,0,0,11
122,17,Black,"(5, 7)",80001535,2,5,7,1,1,3,3,2,0,1,0,0,0,1,1,0,15
122,19,Black,"(3, 6)",160000530,5,3,6,0,2,2,4,2,0,0,0,0,0,1,1,0,10
122,21,Black,"(9, 4)",80000630,5,9,4,0,3,3,4,2,1,0,0,0,0,1,1,0,9
122,23,Black,"(4, 7)",80001525,3,4,7,1,4,3,3,1,1,1,0,0,0,1,1,0,18
122,25,Black,"(9, 6)",43100,3,9,6,2,0,6,3,3,1,2,0,0,0,0,0,0,16
122,27,Black,"(8, 7)",100000620,1,8,7,3,0,4,1,1,1,1,1,0,0,0,0,0,22
122,29,Black,"(5, 10)",1000000085,5,5,10,4,0,4,3,2,0,1,0,1,1,0,0,0,14
123,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
123,3,Black,"(8, 8)",650,2,8,8,0,0,4,3,3,1,0,0,0,0,0,0,0,3
123,5,Black,"(7, 8)",730,1,7,8,0,0,4,2,2,2,0,0,0,0,0,0,0,5
123,7,Black,"(8, 9)",6575,3,8,9,0,0,3,2,1,2,0,0,0,0,1,0,0,6
123,9,Black,"(8, 10)",6860,4,8,10,1,0,3,4,2,0,1,0,0,1,1,0,0,8
123,11,Black,"(9, 10)",5740,5,9,10,2,0,3,2,1,1,1,0,0,2,0,0,0,10
123,13,Black,"(11, 11)",5650,8,11,11,0,0,2,4,2,0,0,0,0,1,1,0,0,8
123,15,Black,"(6, 9)",24700,3,6,9,0,0,1,3,0,1,0,0,0,1,1,0,0,12
123,17,Black,"(5, 6)",1585,3,5,6,1,0,4,4,3,0,1,0,0,1,0,0,0,10
123,19,Black,"(6, 6)",765,2,6,6,0,0,2,2,1,1,0,0,0,1,0,0,0,13
123,21,Black,"(6, 5)",23800,3,6,5,0,0,1,3,0,1,0,0,0,1,1,0,0,11
123,23,Black,"(9, 4)",80000545,5,9,4,0,1,3,5,3,0,0,0,0,0,1,1,0,8
123,25,Black,"(5, 8)",800000525,3,5,8,0,2,1,3,1,0,0,0,0,0,1,0,1,20
123,27,Black,"(4, 6)",24700,4,4,6,0,0,2,5,1,1,0,0,0,3,1,0,0,15
123,29,Black,"(5, 7)",850,2,5,7,0,0,2,1,0,2,0,0,0,1,0,0,0,23
123,31,Black,"(8, 4)",4880,4,8,4,1,0,4,3,2,1,1,0,0,1,0,0,0,12
123,33,Black,"(7, 4)",5740,3,7,4,2,0,3,2,1,1,1,0,0,2,0,0,0,16
123,35,Black,"(8, 6)",5600,2,8,6,0,0,0,2,0,0,0,0,0,0,1,0,0,25
123,37,Black,"(8, 3)",5000,5,8,3,1,0,3,1,1,1,1,0,0,0,0,0,0,14
